id,title,open_state,url,time_left_to_submission,submission_period_dates,themes,prize_amount,registrations_count,featured,organization_name,winners_announced
14543,Code-ision,ended,https://code-wars.devpost.com/,Ended,"Jan 12 - 24, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 1, 'name': 'Blockchain'}, {'id': 3, 'name': 'Fintech'}]","₹ <span data-currency-value>180,000</span>",86,False,iit bombay,True
12421,HackQE,ended,https://hackqe.devpost.com/,Ended,"May 01 - 02, 2021","[{'id': 5, 'name': 'AR/VR'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>615</span>,86,False,HackQE,True
11789,QWER Hacks 2021,ended,https://qwer-hacks-2021.devpost.com/,Ended,"Jan 24, 2021","[{'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>1,875</span>",86,False,,True
11474,Hack Solstice,ended,https://hack-solstice.devpost.com/,Ended,"Jan 16 - 17, 2021",[],"$<span data-currency-value>1,207</span>",86,False,,True
9490,24Hackathon,ended,https://24hackathon.devpost.com/,Ended,"Feb 14 - 15, 2020","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>600</span>,48,False,,True
8240,LSAC's Justice Innovation Challenge,ended,https://justiceinnovationchallenge.devpost.com/,Ended,"Jun 24 - Jul 19, 2019","[{'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>30,000</span>",48,False,Law School Admission Council,True
8193,"Decentralized Web Hackathon: Storage, Databases, Apps",ended,https://decentralized-web.devpost.com/,Ended,"Jun 21 - 23, 2019","[{'id': 1, 'name': 'Blockchain'}, {'id': 3, 'name': 'Fintech'}]","$<span data-currency-value>4,000</span>",48,False,,True
7931,OwlHacks-2019,ended,https://owlhacks-2019.devpost.com/,Ended,"Mar 30, 2019",[],"$<span data-currency-value>1,450</span>",48,False,,True
6474,SM Hacks II,ended,https://smhacks2.devpost.com/,Ended,"Nov 17 - 18, 2018",[],"$<span data-currency-value>11,471</span>",48,False,,True
7058,WieHack,ended,https://wiehack.devpost.com/,Ended,"Oct 04, 2018",[],$<span data-currency-value>427</span>,48,False,,True
6537,HackFresno 2018,ended,https://hackfresno18.devpost.com/,Ended,"Apr 28 - 29, 2018",[],"$<span data-currency-value>4,450</span>",48,False,,True
6131,HackUVic 2018,ended,https://hackuvic-18w.devpost.com/,Ended,"Mar 10 - 11, 2018",[],"$<span data-currency-value>1,210</span>",48,False,,True
6221,HackACM,ended,https://hackacm-2018.devpost.com/,Ended,"Mar 03 - 04, 2018",[],$<span data-currency-value>450</span>,48,False,,True
5079,Detroit Industrial Hack! ,ended,https://detroitindustrialhack.devpost.com/,Ended,"Jul 28 - 30, 2017",[],"$<span data-currency-value>12,000</span>",48,False,GE,True
5186,Hack Morelia,ended,https://hack-morelia.devpost.com/,Ended,"May 26 - 28, 2017",[],$<span data-currency-value>0</span>,48,False,,True
4997,Digital Women Code Camp,ended,https://dwcodecamp.devpost.com/,Ended,"Apr 06 - 08, 2017",[],"$<span data-currency-value>2,270</span>",48,False,,True
4736,XXHacks,ended,https://xxhacks.devpost.com/,Ended,"Feb 18, 2017",[],"$<span data-currency-value>5,150</span>",48,False,,True
4684,WHACK Spring 2017,ended,https://whack17.devpost.com/,Ended,"Feb 11 - 12, 2017",[],"$<span data-currency-value>4,920</span>",48,False,,True
3556,"Nexmo: Hey, Add Nexmo to That!",ended,https://nexmo-march16.devpost.com/,Ended,"Mar 04 - Apr 30, 2016",[],$<span data-currency-value>0</span>,48,False,,True
3240,BitwiseHacks 2016,ended,https://bitwisehacks-2016.devpost.com/,Ended,"Feb 19 - 20, 2016",[],"$<span data-currency-value>22,747</span>",48,False,,True
3230,Pearson Student Coding Contest 2015,ended,https://pearson-student-coding-2015.devpost.com/,Ended,"Dec 02, 2015 - Jan 05, 2016",[],"$<span data-currency-value>8,500</span>",48,False,,True
17075,Byte the Web,ended,https://byte-the-web.devpost.com/,Ended,"Jan 07 - 08, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>38,500</span>",85,False,XdHacks Mini,True
16195,SASEhack Fall 2022,ended,https://sasehack-fall-2022.devpost.com/,Ended,"Sep 30 - Oct 02, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 14, 'name': 'COVID-19'}, {'id': 19, 'name': 'Education'}]","$<span data-currency-value>2,500</span>",85,False,SASE,True
15755,Esri's Weekend of Innovation 2022,ended,https://weekend-of-innovation-2022.devpost.com/,Ended,"Jul 22 - 24, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>2,000</span>",85,False,ESRI,True
12946,TeenHacksLI Spring 2021 Hackathon,ended,https://teenhacksli-2021.devpost.com/,Ended,"Jun 26 - 27, 2021","[{'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>560</span>,85,False,hackclub,True
12789,OwlHack 2021,ended,https://codeforfun.devpost.com/,Ended,"Jun 26 - 27, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>6,460</span>",85,False,Code for Fun,True
10457,KuriusHacks,ended,https://kuriushacks-2020.devpost.com/,Ended,"Aug 28 - 30, 2020","[{'id': 13, 'name': 'Social Good'}]",$CAD<span data-currency-value>500</span>,47,False,,True
9396,Hackathon,ended,https://devclhrhackathon.devpost.com/,Ended,"Feb 15 - 16, 2020","[{'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]","PKR<span data-currency-value>30,000</span>",47,False,,True
9323,Camp PolyHacks2020,ended,https://camp-polyhacks2020.devpost.com/,Ended,"Feb 08 - 09, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 8, 'name': 'Voice skills'}]","$<span data-currency-value>4,225</span>",47,False,,True
9166,HackHershey 2019,ended,https://hackhershey-2019.devpost.com/,Ended,"Dec 14, 2019",[],"$<span data-currency-value>3,090</span>",47,False,,True
6754,DerbyHacks 4,ended,https://derbyhacks4.devpost.com/,Ended,"Sep 07 - 08, 2019",[],$<span data-currency-value>825</span>,47,False,,True
7695,WiCS at UVA presents: Hack to the Future,ended,https://wics-hack-to-the-future-7695.devpost.com/,Ended,"Apr 06, 2019",[],"$<span data-currency-value>1,040</span>",47,False,,True
7346,T-Labs Blockchain Identity Hackathon Berlin #TLabsHACK,ended,https://tlabshackberlin.devpost.com/,Ended,"Jan 19 - 20, 2019","[{'id': 1, 'name': 'Blockchain'}]","€<span data-currency-value>9,000</span>",47,False,,True
6281,HackMed 2018,ended,https://hackmed18.devpost.com/,Ended,"Mar 10 - 11, 2018",[],$<span data-currency-value>948</span>,47,False,,True
5200,SMART CITIES SAN DIEGO HACKATHON,ended,https://scsdhack.devpost.com/,Ended,"Jun 22 - 23, 2017",[],"$<span data-currency-value>3,500</span>",47,False,GE,True
4994,HackFresno,ended,https://hackfresno.devpost.com/,Ended,"Apr 14 - 15, 2017",[],"$<span data-currency-value>4,350</span>",47,False,,True
4962,TerribleHack the 6ix,ended,https://terriblehack6.devpost.com/,Ended,"Mar 25, 2017",[],$<span data-currency-value>0</span>,47,False,,True
4666,MenloHacks II,ended,https://menlohacks-ii.devpost.com/,Ended,"Mar 17 - 18, 2017",[],"$<span data-currency-value>3,776</span>",47,False,,True
3731,MadHacks + WACM Spring Fever 2016,ended,https://madhacks-wacm-spring-fever.devpost.com/,Ended,"Apr 16, 2016",[],$<span data-currency-value>275</span>,47,False,,True
2597,HackBajio,ended,https://hackbajio.devpost.com/,Ended,"Jun 05 - 07, 2015",[],"$<span data-currency-value>73,500</span>",47,False,,True
2038,innovAGE 2015 - Innovating Aged Care Solutions,ended,https://innovage.devpost.com/,Ended,"Apr 30 - May 02, 2015",[],"$<span data-currency-value>22,020</span>",47,False,,True
2152,Hack TripAdvisor,ended,https://hack-tripadvisor.devpost.com/,Ended,"Mar 06 - Apr 23, 2015",[],"$<span data-currency-value>5,000</span>",47,False,,True
2234,MakeBU Hackathon,ended,https://makebu2015.devpost.com/,Ended,"Mar 28 - 29, 2015",[],"$<span data-currency-value>1,000</span>",47,False,,True
1177,Hackcess to Justice 2014,ended,https://hackcesstojustice2014.devpost.com/,Ended,"Aug 07 - 08, 2014",[],"$<span data-currency-value>3,000</span>",47,False,,True
1200,Salesforce Summer of Hacks - New York,ended,https://sohnewyork.devpost.com/,Ended,"Jul 11 - 13, 2014",[],"$<span data-currency-value>12,500</span>",47,False,,True
18005,Cypher VIII,ended,https://cypher-viii.devpost.com/,Ended,"Mar 31 - Apr 02, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>4,850</span>",84,False,ACM WM,True
17311,SheInnovates 2023,ended,https://sheinnovates-2023.devpost.com/,Ended,"Feb 03 - 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}]",$<span data-currency-value>400</span>,84,False,University of Pittsburgh,True
16844,BCHacks 4.0,ended,https://bchacks-4-0.devpost.com/,Ended,"Nov 25 - 27, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]","$CAD<span data-currency-value>4,800</span>",84,False,CSCU UBCO,True
16423,Builders Edition Clarity Hackathon,ended,https://builders-edition.devpost.com/,Ended,"Oct 07 - 23, 2022","[{'id': 1, 'name': 'Blockchain'}]","$<span data-currency-value>1,750</span>",84,False,Stacks,True
15479,VenusHacks 2022,ended,https://venushacks-2022.devpost.com/,Ended,"May 21 - 22, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>5,971</span>",84,False,WICS & Hack at UCI,True
15389,Newegg's hackIMSA,ended,https://hackimsa2022.devpost.com/,Ended,"May 13 - 15, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>4,500</span>",84,False,Code Society @ IMSA,True
14986,HealthHacks Presented By PennApps x Wharton Undergraduate Healthcare Club,ended,https://healthhacks2022.devpost.com/,Ended,"Mar 18 - 20, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 14, 'name': 'COVID-19'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>4,000</span>",84,False,PennApps,True
14752,LancerHacks V,ended,https://lancerhacks-v.devpost.com/,Ended,"Mar 05, 2022","[{'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>7,962</span>",84,False,Saint Francis High School,True
14166,HackHolyoke 2021,ended,https://hackholyoke-2021.devpost.com/,Ended,"Nov 13 - 14, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>1,094</span>",84,False,Mount Holyoke College,True
13899,"Smart e-Hackathon on ""SUSTAINABLE RURAL DEVELOPMENT - 2021 (SH-SRD 2021)""",ended,https://sh-srd-2021.devpost.com/,Ended,"Oct 18 - 23, 2021","[{'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}, {'id': 13, 'name': 'Social Good'}]","₹ <span data-currency-value>5,000</span>",84,False,SRM Institute of Science and Technology,True
18803,September 2023 EmP Hackfest,ended,https://september-2023-emp-hackfest.devpost.com/,Ended,"Sep 09 - 10, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}]","$<span data-currency-value>10,795</span>",83,False,Emerald Parents,True
17296,Open Web House GDL,ended,https://open-web-house-gdl.devpost.com/,Ended,"Mar 06 - 08, 2023","[{'id': 1, 'name': 'Blockchain'}, {'id': 2, 'name': 'DevOps'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>1,800</span>",83,False,Open Web Academy,True
16415,Hack Plaksha,ended,https://hack-plaksha.devpost.com/,Ended,"Sep 30 - Oct 02, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}]","₹ <span data-currency-value>12,000</span>",83,False,plaksha university,True
15471,AhoyHacks,ended,https://ahoyhacks.devpost.com/,Ended,"May 13 - 15, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,83,False,Major League Hacking,True
13233,FutureHacks III 2021 Summer,ended,https://futurehacks-ii.devpost.com/,Ended,"Aug 21 - 29, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>960</span>,83,False,AiGo Learning,True
12665,T-Mobile 5G Hackathon,ended,https://tmo-5g.devpost.com/,Ended,"May 13 - 15, 2021","[{'id': 20, 'name': 'E-commerce/Retail'}, {'id': 7, 'name': 'IoT'}, {'id': 26, 'name': 'Mobile'}]","$<span data-currency-value>11,000</span>",83,False,We Are Asterisk,True
12124,HudsonAlpha Virtual Tech Challenge 2021,ended,https://hatch-2021.devpost.com/,Ended,"Apr 16 - 25, 2021","[{'id': 5, 'name': 'AR/VR'}, {'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>5,000</span>",83,False,hudsonalpha,True
11482,Hack@CEWIT 2021,ended,https://hack-cewit-2021.devpost.com/,Ended,"Feb 26 - 28, 2021","[{'id': 14, 'name': 'COVID-19'}, {'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>5,055</span>",83,False,CEWIT,True
10871,HackARG,ended,https://hackarg.devpost.com/,Ended,"Oct 02 - 05, 2020","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>1,640</span>",46,False,,True
8663,IDEAHACK,ended,https://ideahack.devpost.com/,Ended,"Oct 02 - 03, 2019","[{'id': 5, 'name': 'AR/VR'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 7, 'name': 'IoT'}]","€<span data-currency-value>3,000</span>",46,False,,True
7590,CBHACK,ended,https://cbhack.devpost.com/,Ended,"Mar 09 - 10, 2019",[],"£<span data-currency-value>14,300</span>",46,False,,True
7661,ZEISShack2019,ended,https://zeisshack2019.devpost.com/,Ended,"Feb 09 - 10, 2019",[],$<span data-currency-value>0</span>,46,False,,True
7416,HackHershey,ended,https://hackhershey.devpost.com/,Ended,"Dec 15, 2018",[],"$<span data-currency-value>2,980</span>",46,False,,True
6805,Red Bull AdrenaLAN,ended,https://adrenalan.devpost.com/,Ended,"Jul 27 - 29, 2018",[],"$<span data-currency-value>9,158</span>",46,False,,False
6362,Stanford Big Earth Data Hackathon,ended,https://bigearthhacks.devpost.com/,Ended,"Apr 14 - 15, 2018",[],"$<span data-currency-value>4,800</span>",46,False,,True
6280,PioneerHacks,ended,https://pioneerhacks.devpost.com/,Ended,"Mar 17, 2018",[],"$<span data-currency-value>18,425</span>",46,False,,True
6055,Pitt Challenge,ended,https://pittchallenge.devpost.com/,Ended,"Feb 02 - 03, 2018",[],"$<span data-currency-value>6,450</span>",46,False,,True
5024,UX Hackathon: Redesigning the Candidate Experience ,ended,https://redesigningcandidateux.devpost.com/,Ended,"Apr 28 - 29, 2017",[],"$<span data-currency-value>1,750</span>",46,False,,True
4715,StirHack,ended,https://stirhack17.devpost.com/,Ended,"Feb 11 - 12, 2017",[],$<span data-currency-value>0</span>,46,False,,True
4129,2016 Techweek Kansas City Hackathon,ended,https://techweek.devpost.com/,Ended,"Sep 17 - 18, 2016",[],"$<span data-currency-value>5,280</span>",46,False,,True
3756,Hack Puebla,ended,https://hack-puebla-2016.devpost.com/,Ended,"Apr 15 - 16, 2016",[],"$<span data-currency-value>3,616</span>",46,False,,True
2469,VR Hackathon NY: Mythos & Moxie,ended,https://vrhackathonny.devpost.com/,Ended,"Jul 10 - 24, 2015",[],"$<span data-currency-value>1,000</span>",46,False,,True
2572,HackECPAT End Trafficking Hackathon,ended,https://hackecpat.devpost.com/,Ended,"Jul 18 - 19, 2015",[],"$<span data-currency-value>1,035</span>",46,False,,True
2691,HudsonHack NYC: Intern Edition,ended,https://hudsonhack.devpost.com/,Ended,"Jul 18 - 19, 2015",[],$<span data-currency-value>750</span>,46,False,,True
2211,HackSherbrooke2015,ended,https://hacksherbrooke2015.devpost.com/,Ended,"Apr 22 - 26, 2015",[],"$<span data-currency-value>5,750</span>",46,False,,True
1963,Jaipur Hackathons,ended,https://jaipurhackathons.devpost.com/,Ended,"Jan 31 - Feb 01, 2015",[],"₹ <span data-currency-value>19,000</span>",46,False,,True
1743,Salesforceハックチャレンジ2014,ended,https://jphack2014.devpost.com/,Ended,"Dec 03 - 14, 2014",[],"$<span data-currency-value>20,000</span>",46,False,,True
1606,Bay BitHack,ended,https://baybithack.devpost.com/,Ended,"Nov 01 - 02, 2014",[],"$<span data-currency-value>6,524</span>",46,False,,True
1542,Kent Hack Enough 2014,ended,https://khe2014.devpost.com/,Ended,"Oct 24 - 26, 2014",[],"$<span data-currency-value>3,750</span>",46,False,,True
359,Consumer Product Safety Apps Challenge,ended,https://productsafetyapps.devpost.com/,Ended,"Feb 21 - May 28, 2014","[{'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>4,000</span>",46,False,,True
1069,MobileWeek NYC Hackathon,ended,https://mobileweeknyc.devpost.com/,Ended,"Apr 12 - 13, 2014",[],$<span data-currency-value>0</span>,46,False,,True
784,Yammer Happy Hacksgiving 2013,ended,https://yammer-hacksgiving.devpost.com/,Ended,"Nov 15 - 17, 2013",[],"$<span data-currency-value>6,000</span>",46,False,,True
417,FXCM Freestyle Ideas Challenge,ended,https://ideas-forexfreestyle.devpost.com/,Ended,"Oct 03, 2012 - Feb 28, 2013",[],$<span data-currency-value>900</span>,46,False,,True
144,Apps for Science,ended,https://appsforscience.devpost.com/,Ended,"Apr 07 - Jul 31, 2011",[],"$<span data-currency-value>35,000</span>",46,False,,True
17750,DataQuest,ended,https://dataquest.devpost.com/,Ended,"Mar 09 - 12, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 28, 'name': 'Databases'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$CAD<span data-currency-value>2,400</span>",82,False,Western Artificial Intelligence,True
16738,Hacky Winterland 2,ended,https://hacky-winterland-2.devpost.com/,Ended,"Dec 23 - 25, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 25, 'name': 'Web'}]",$<span data-currency-value>0</span>,82,False,Major League Hacking,True
16734,AI Hacks,ended,https://ai-hacks-16734.devpost.com/,Ended,"Dec 16 - 18, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,82,False,Major League Hacking,True
16344,HackQC 2022,ended,https://hackqc-2022.devpost.com/,Ended,"Oct 28 - Nov 06, 2022","[{'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}, {'id': 12, 'name': 'Lifehacks'}]","$<span data-currency-value>20,000</span>",82,False,HackQC,True
15986,Hack With A Crew,ended,https://hackwithacrew.devpost.com/,Ended,"Aug 05 - 07, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,82,False,Major League Hacking,True
15371,Hack The Dance Floor,ended,https://hackthedancefloor.devpost.com/,Ended,"Apr 29 - May 01, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 15, 'name': 'Music/Art'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,82,False,Major League Hacking,True
15134,SpartaHack VII,ended,https://spartahack-vii.devpost.com/,Ended,"Apr 08 - 10, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>5,950</span>",82,False,SpartaHack,True
14529,Hack the Inevitable - Bridging Mass Adoption,ended,https://hack-the-inevitable.devpost.com/,Ended,"Feb 25 - 27, 2022","[{'id': 1, 'name': 'Blockchain'}, {'id': 7, 'name': 'IoT'}, {'id': 3, 'name': 'Fintech'}]","$<span data-currency-value>111,000</span>",82,False,Virtual,True
14553,SystemsHacks 2022: Quackathon,ended,https://systemshacks-2022-quackathon.devpost.com/,Ended,"Feb 12, 2022","[{'id': 23, 'name': 'Beginner Friendly'}]",$CAD<span data-currency-value>900</span>,82,False,Software Systems Student Society,True
12806,Develop to Disrupt: World of Devs x CICS,ended,https://develop-to-disrupt.devpost.com/,Ended,"Sep 10 - 12, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>35,000</span>",82,False,World of Devs,True
11943,HackMed 2021,ended,https://hackmed-2021.devpost.com/,Ended,"Apr 24 - 25, 2021","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 16, 'name': 'Health'}, {'id': 19, 'name': 'Education'}]",$<span data-currency-value>523</span>,82,False,,True
11262,QODE Internet Fest,ended,https://qode.devpost.com/,Ended,"Dec 19 - 28, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 11, 'name': 'Productivity'}]","₹ <span data-currency-value>3,500</span>",82,False,,True
8515,Into the Dataverse,ended,https://nsin-into-the-dataverse.devpost.com/,Ended,"Sep 20 - 22, 2019","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 7, 'name': 'IoT'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>45,000</span>",45,False,,True
8217,CryptoChicks Blockchain and AI Youth Hackathon 2019 in The Bahamas,ended,https://cryptochicks2019bahamas.devpost.com/,Ended,"Aug 23 - 25, 2019","[{'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>2,000</span>",45,False,,True
8143,Hack Coworking London 2019,ended,https://hack-coworking-london.devpost.com/,Ended,"Jun 15 - 16, 2019","[{'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 7, 'name': 'IoT'}]","£<span data-currency-value>7,500</span>",45,False,,True
8017,Hack the Heights 3,ended,https://hth3.devpost.com/,Ended,"Apr 13 - 14, 2019",[],"$<span data-currency-value>2,080</span>",45,False,,True
7958,Texas Datahack 2019,ended,https://datahack-2019.devpost.com/,Ended,"Apr 13, 2019",[],"$<span data-currency-value>2,250</span>",45,False,,True
7356,UHack 2018,ended,https://uhack-2018.devpost.com/,Ended,"Dec 01 - 02, 2018",[],"$<span data-currency-value>5,700</span>",45,False,,True
6804,Grow Up Cannabis Hackathon,ended,https://grow-up-cannabis-hackathon.devpost.com/,Ended,"Sep 06 - 08, 2018",[],"$<span data-currency-value>12,815</span>",45,False,,True
6662,HarkerHacks,ended,https://harkerhacks.devpost.com/,Ended,"Jun 09 - 10, 2018",[],"$<span data-currency-value>8,880</span>",45,False,,True
6179,Discover Blockchain Codeathon,ended,https://discover-blockchain-codeathon.devpost.com/,Ended,"Mar 06 - 07, 2018","[{'id': 1, 'name': 'Blockchain'}]","$<span data-currency-value>14,500</span>",45,False,,True
6001,She Innovates 2018,ended,https://sheinnovates18.devpost.com/,Ended,"Jan 26 - 28, 2018",[],$<span data-currency-value>0</span>,45,False,,True
5923,Snowday '17: Presented by Cipher,ended,https://ciphersnowday.devpost.com/,Ended,"Dec 16, 2017",[],"$<span data-currency-value>1,760</span>",45,False,,True
4809,BUILDATHON,ended,https://buildathon.devpost.com/,Ended,"Feb 25 - 26, 2017",[],"$<span data-currency-value>6,500</span>",45,False,,True
4798,HackTCNJ 2017,ended,https://hacktcnj-2017.devpost.com/,Ended,"Feb 25 - 26, 2017",[],$<span data-currency-value>330</span>,45,False,,True
3501,Mother's Day IoT Makeathon,ended,https://iotmdm2016.devpost.com/,Ended,"May 07, 2016",[],$<span data-currency-value>840</span>,45,False,,True
3418,QueensHack,ended,https://queenshack.devpost.com/,Ended,"Apr 23 - 24, 2016",[],"$<span data-currency-value>1,186</span>",45,False,,True
3566,BE.IN Hack Brooklyn Innovation Challenge,ended,https://bein-brooklyn-challenge.devpost.com/,Ended,"Apr 08 - 10, 2016",[],"$<span data-currency-value>2,000</span>",45,False,,True
3573,WearHacks Kitchener Waterloo 2016,ended,https://wearhackskw.devpost.com/,Ended,"Mar 20, 2016",[],"$<span data-currency-value>1,325</span>",45,False,,True
2869,C/I Local Hack Day @ Fordham Foundry,ended,https://cilocalhackday.devpost.com/,Ended,"Oct 09 - 10, 2015",[],"$<span data-currency-value>9,500</span>",45,False,,True
2803,Esri & ICMA Social Services App Challenge,ended,https://esri-icma2015.devpost.com/,Ended,"Aug 18 - Sep 16, 2015","[{'id': 7, 'name': 'IoT'}, {'id': 10, 'name': 'Communication'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>6,000</span>",45,False,,True
2621,hackTSU,ended,https://hacktsu.devpost.com/,Ended,"Jun 18 - 21, 2015",[],"$<span data-currency-value>4,500</span>",45,False,,True
1901,PantherHacks,ended,https://pantherhacks-2015.devpost.com/,Ended,"Mar 28, 2015",[],$<span data-currency-value>0</span>,45,False,,True
1568,Photo Hack Day NYC,ended,https://photohackdaynyc.devpost.com/,Ended,"Dec 07, 2014",[],"$<span data-currency-value>17,554</span>",45,False,,True
18508,Powerup Tech Community Hackathon,ended,https://community-hack-2023.devpost.com/,Ended,"Jul 06 - 07, 2023","[{'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>5,000</span>",81,False,M&T Bank,True
16853,HackPNW Feb '23,ended,https://hackpnw.devpost.com/,Ended,"Feb 04 - 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>255</span>,81,False,HackPNW Team,True
15137,BeachHacks 6.0,ended,https://beachhacks2022.devpost.com/,Ended,"Apr 09 - 10, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 19, 'name': 'Education'}]","$<span data-currency-value>4,285</span>",81,False,Association for Computing Machinery ,True
14585,IDEA Hacks 2022,ended,https://ideahacks2022.devpost.com/,Ended,"Jan 15 - 16, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 7, 'name': 'IoT'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>780</span>,81,False,UCLA IEEE,True
14321,Microsoft Student Summit Africa 2021 Hackathon,ended,https://mssa-hackathon.devpost.com/,Ended,"Dec 03 - 08, 2021","[{'id': 19, 'name': 'Education'}, {'id': 3, 'name': 'Fintech'}, {'id': 16, 'name': 'Health'}]",$<span data-currency-value>0</span>,81,False,Microsoft Africa Development Center,True
13339,IncluTech Hack,ended,https://inclutech-hack.devpost.com/,Ended,"Dec 03 - 05, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>3,250</span>",81,False,IncluTech,True
12410,Hack Cupertino 2021,ended,https://hackcupertino2021.devpost.com/,Ended,"Jun 26 - Jul 04, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 26, 'name': 'Mobile'}]","$<span data-currency-value>1,400</span>",81,False,City of Cupertino,True
