id,title,open_state,url,time_left_to_submission,registrations_count,featured,organization_name,start_date,end_date,5_AR/VR,23_Beginner Friendly,11_Productivity,6_Machine Learning/AI,2_DevOps,25_Web,21_Enterprise,22_Open Ended,28_Databases,10_Communication,7_IoT,17_Low/No Code,19_Education,4_Gaming,13_Social Good,1_Blockchain,16_Health,9_Cybersecurity,3_Fintech,26_Mobile,18_Design,15_Music/Art,27_Robotic Process Automation,12_Lifehacks,14_COVID-19,20_E-commerce/Retail,24_Quantum,8_Voice skills
17392,CxC,closed,https://cxc.devpost.com/,0 days left,122,False,UW Data Science Club,"Feb 10, 2023","Feb 24, 2023",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16298,VandyHacks IX,upcoming,https://vandyhacks-ix.devpost.com/,22 days left,122,False,VandyHacks,"Oct 21, 2023","Oct 23, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14693,Hacklytics 2022: Connecting Communities,closed,https://hacklytics-2022.devpost.com/,0 days left,122,False,Data Science @ Georgia Tech,"Feb 18, 2023","Feb 20, 2023",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13931,INRIX Hack,upcoming,https://inrix-hack.devpost.com/,44 days left,122,False,INRIX,"Nov 13, 2023","Nov 14, 2023",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12084,Cypher VI,closed,https://cypher-vi.devpost.com/,0 days left,122,False,W&M,"Apr 09, 2023","Apr 11, 2023",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11422,"HackTheLib ""2021 New Year Hack""",closed,https://hackthelib2021.devpost.com/,0 days left,122,False,,"Jan 04, 2023","Jan 07, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17879,OneHacks III,closed,https://onehacksiii.devpost.com/,0 days left,121,False,OneHacks,"Aug 05, 2023","Aug 07, 2023",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17435,HackBU 2023,closed,https://hackbu2023.devpost.com/,0 days left,121,False,HackBU,"Feb 04, 2023","Feb 05, 2023",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16032,Code Green,upcoming,https://code-green.devpost.com/,41 days left,121,False,Spartan Hackers,"Oct 13, 2023","Nov 11, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14908,A Hack A Day,closed,https://ahackaday.devpost.com/,0 days left,121,False,Major League Hacking,"Mar 04, 2023","Mar 06, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12511,DragonHacks 2021,closed,https://dragonhacks-2021.devpost.com/,0 days left,121,False,Drexel IEEE,"Apr 17, 2023","Apr 18, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751,Pitt Challenge 2019,upcoming,https://pitt-challenge.devpost.com/,17 days left,76,False,,"Oct 11, 2023","Oct 18, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17549,MagicHacks,closed,https://magichacks-17549.devpost.com/,0 days left,120,False,magichacks,"Mar 17, 2023","Mar 19, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14583,CuseHacks 2022,closed,https://cusehacks-2022.devpost.com/,0 days left,120,False,Innovate Orange,"Feb 19, 2023","Feb 20, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18860,The Arts & Tech: CUNY Tech Prep Cohort 9 Hackathon,closed,https://ctp-arts-tech-hackathon.devpost.com/,0 days left,119,False,CUNY Tech Prep,"Aug 21, 2023","Aug 26, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17139,Black Wings Hacks 2023,closed,https://black-wings-hacks-2023.devpost.com/,0 days left,119,False,Rewriting The Code,"Feb 04, 2023","Feb 05, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17357,CUhackit 2023,closed,https://cuhackit-2023-17357.devpost.com/,0 days left,119,False,CUhackit,"Feb 04, 2023","Feb 05, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14413,Yale CBIT Healthcare Hackathon,closed,https://cbit-healthcare-hackathon.devpost.com/,0 days left,119,False,yale university ,"Jan 24, 2023","Jan 30, 2023",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14101,BostonHacks 2021,upcoming,https://bostonhacks-2021.devpost.com/,44 days left,119,False,Major League Hacking,"Nov 13, 2023","Nov 14, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12678,NHacks VI,closed,https://nhacks-vi.devpost.com/,0 days left,119,False,NHacks,"Jun 18, 2023","Jun 20, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,CruzHacks 2021,closed,https://cruzhacks-2021.devpost.com/,0 days left,119,False,,"Jan 16, 2023","Jan 17, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11572,HackJA 2021,closed,https://hackja-2021.devpost.com/,0 days left,119,False,,"Jan 08, 2023","Jan 09, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7595,"CryptoChicks Blockchain and AI Hackathon and Conference 2019 in Toronto, Canada",closed,https://cryptochicks2019toronto.devpost.com/,0 days left,74,False,,"Jun 01, 2023","Jun 02, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17781,BeeLikeCoders 2.0,closed,https://beelikecoders-2023.devpost.com/,0 days left,118,False,BeelikeCoders,"Apr 15, 2023","Apr 16, 2023",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17346,Hack Cupertino 2023,closed,https://hackcupertino2023.devpost.com/,0 days left,118,False,City of Cupertino,"Apr 15, 2023","Apr 16, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16621,McGill Physics Hackathon 2022,upcoming,https://mcgill-physics-hackathon-2022.devpost.com/,36 days left,118,False,McGill University Department of Physics,"Nov 05, 2023","Nov 06, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16285,Hello World Purdue,closed,https://hello-world-purdue.devpost.com/,0 days left,118,False,Hello World Purdue,"Sep 17, 2023","Sep 18, 2023",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12139,CivHacks,closed,https://civhacks.devpost.com/,0 days left,118,False,ASUC,"Apr 23, 2023","Apr 25, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12499,Hacktech 2021,closed,https://hacktech2021.devpost.com/,0 days left,118,False,Caltech,"Apr 17, 2023","Apr 18, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,SystemsHacks 2020: LifeHacks,open,https://lifehacks.devpost.com/,91 days left,73,False,,"Feb 08, 2023",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17669,"Ecohacks: Reduce, Reuse, Rehack",open,https://ecohacksrrr.devpost.com/,91 days left,117,False,university of virginia,"Apr 15, 2023",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17394,HackBeanpot 2023,closed,https://hackbeanpot-2023.devpost.com/,0 days left,117,False,HackBeanpot,"Feb 10, 2023","Feb 12, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15423,DeisHacks 2023,closed,https://deishacks-2023.devpost.com/,0 days left,117,False,Brandeis University,"Feb 03, 2023","Feb 05, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16503,Opportunity Hack 2022,upcoming,https://opportunity-hack-2022.devpost.com/,71 days left,117,False,Opportunity Hack,"Dec 10, 2023","Dec 11, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16774,LunarHacks 2022,upcoming,https://lunarhacks-2022.devpost.com/,63 days left,117,False,LunarHacks,"Dec 02, 2023","Dec 03, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15226,LionHACK2022,closed,https://lionhack2022.devpost.com/,0 days left,117,False,Blockchain@Columbia,"Apr 02, 2023","Apr 03, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13023,Hack the Change 2021,upcoming,https://hack-the-change-2021.devpost.com/,44 days left,117,False,Code the Change YYC,"Nov 13, 2023","Nov 14, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12451,10piHacks,closed,https://10pihacks.devpost.com/,0 days left,117,False,Intel Galilieo,"May 28, 2023","May 30, 2023",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11917,Alpha Hacks I,closed,https://alphahacks1.devpost.com/,0 days left,117,False,Agraj Seva Kendra,"Apr 02, 2023","Apr 04, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18583,CTRL Hacks,closed,https://ctrl-hacks.devpost.com/,0 days left,116,False,CTRL Hacks,"Sep 21, 2023","Sep 25, 2023",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18953,Hackathon Recruitment 2023-24 (Innovation Hub),closed,https://hackathon-innovation-hub.devpost.com/,0 days left,116,False,Hackathon Department (Innovation Hub),"Aug 30, 2023","Sep 04, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18164,Design & Hack,closed,https://design-hack.devpost.com/,0 days left,116,False,Major League Hacking,"Apr 21, 2023","Apr 23, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17401,Hack Dearborn,closed,https://hackdearborn.devpost.com/,0 days left,116,False,Google Developer Student Clubs,"Mar 11, 2023","Mar 12, 2023",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17506,RevolutionUC,closed,https://revolutionuc2023.devpost.com/,0 days left,116,False,ACM@UC,"Feb 25, 2023","Feb 26, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17388,Hack-ccelerate,closed,https://hack-ccelerate.devpost.com/,0 days left,116,False,Major League Hacking,"Feb 03, 2023","Feb 05, 2023",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16754,Hack K-State 2022,upcoming,https://hack-kstate-2022.devpost.com/,43 days left,116,False,Hack K-State,"Nov 12, 2023","Nov 13, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16405,HackPSU Fall 2022,upcoming,https://hackpsu-fall-2022.devpost.com/,36 days left,116,False,HackPSU,"Nov 05, 2023","Nov 06, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14858,AbstractHacks,closed,https://abstracthacks.devpost.com/,0 days left,116,False,Major League Hacking,"Feb 25, 2023","Feb 27, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13443,Midnight Hacks,upcoming,https://midnight-hacks.devpost.com/,37 days left,116,False,Hack Club,"Nov 06, 2023","Nov 07, 2023",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13802,Data Day Grind 2.0,upcoming,https://datadaygrindtwo.devpost.com/,9 days left,116,False,Major League Hacking,"Oct 08, 2023","Oct 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10042,Community Hacks,closed,https://community-hacks.devpost.com/,0 days left,73,False,,"May 06, 2023","May 12, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16356,HackRice 12,closed,https://hackrice12.devpost.com/,0 days left,115,False,Rice University,"Sep 24, 2023","Sep 25, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14896,PioneerHacks III,closed,https://pioneerhacks-3.devpost.com/,0 days left,115,False,Tinovation,"Apr 23, 2023","Apr 24, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13666,Hello World 2021,open,https://hello-world-2021.devpost.com/,91 days left,115,False,Hello World Purdue,"Sep 19, 2023",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12713,Epsilon Hacks II,closed,https://epsilonhacks2.devpost.com/,0 days left,115,False,Epsilon Hacks,"Jun 26, 2023","Jun 27, 2023",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10638,University of Newcastle Grand Challenge 2020,open,https://uon-grand-challenge-2020.devpost.com/,24 days left,71,False,,"Sep 21, 2023","Oct 25, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10711,STREAMHacks,open,https://streamhack.devpost.com/,91 days left,71,False,,"Aug 15, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18780,EastCoastHackathon,closed,https://eastcoasthackathon.devpost.com/,0 days left,114,False,EastCoastHackathon,"Jul 28, 2023","Aug 05, 2023",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17291,UniHacks 2023,closed,https://unihacks-2023.devpost.com/,0 days left,114,False,NC School of Science and Math,"Feb 18, 2023","Feb 19, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16044,HackDucation,closed,https://hackducation.devpost.com/,0 days left,114,False,XdHacks Mini,"Aug 27, 2023","Aug 28, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15723,PrideHacks II,closed,https://pridehacksii.devpost.com/,0 days left,114,False,Major League Hacking,"Jun 24, 2023","Jun 26, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15164,Hackbrio'22,closed,https://hackbrio-22.devpost.com/,0 days left,114,False,Guru Ghasidas University,"Apr 08, 2023","Apr 11, 2023",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14978,HackKU 2022,closed,https://hackku-2022.devpost.com/,0 days left,114,False,ACM @KU,"Apr 08, 2023","Apr 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13197,DeveloperWeek Austin 2021 Hackathon,upcoming,https://dw-austin-2021-hack.devpost.com/,47 days left,114,False,DevNetwork,"Nov 08, 2023","Nov 17, 2023",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14105,HackNC 2021,upcoming,https://hacknc2021.devpost.com/,37 days left,114,False,HackNC,"Nov 06, 2023","Nov 07, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13750,VandyHacks VIII: Space Edition,upcoming,https://vandyhacksviii.devpost.com/,9 days left,114,False,VandyHacks,"Oct 08, 2023","Oct 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12974,Provision Hacks,closed,https://provision-hacks-12974.devpost.com/,0 days left,114,False,Provision Hacks,"Jul 19, 2023","Jul 25, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12262,DVHacks III,closed,https://dvhacks-3.devpost.com/,0 days left,114,False,DVHacks III,"Mar 19, 2023","Mar 21, 2023",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,Zoohackathon 2020 Asia,upcoming,https://zoohackathon-2020-asia-pacific.devpost.com/,37 days left,70,False,US Dept. of State,"Nov 06, 2023","Nov 07, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18030,Bon Hackétit,closed,https://bon-hacketit-18030.devpost.com/,0 days left,113,False,Major League Hacking,"Apr 07, 2023","Apr 09, 2023",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,FiveHacks,closed,https://fivehacks.devpost.com/,0 days left,113,False,FiveHacks,"Jul 22, 2023","Jul 31, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13999,Pitt Challenge 2021,upcoming,https://pitt-challenge-2021.devpost.com/,23 days left,113,False,University of Pittsburgh,"Oct 23, 2023","Oct 24, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11574,Project Venture 2021 Investment Hackathon,closed,https://project-venture.devpost.com/,0 days left,113,False,Project Venture,"Mar 27, 2023","Mar 28, 2023",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10101,uXperience | Think Privacy,upcoming,https://ux-thinkprivacy.devpost.com/,25 days left,69,False,,"Oct 23, 2023","Oct 26, 2023",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10417,World Hacks,closed,https://world-hacks.devpost.com/,0 days left,69,False,,"Jul 04, 2023","Jul 05, 2023",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,GDG Peshawar Flutter Bootcamp SDG Hackathon,closed,https://gdgpewflutterhackathon.devpost.com/,0 days left,69,False,,"May 25, 2023","Jun 07, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8798,Girls in Tech San Diego Hacking for Humanity 2019,upcoming,https://gitsd-hacking-for-humanity-19.devpost.com/,91 days left,69,False,,"Nov 17, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,DevFest GDG Algiers 2k19,upcoming,https://devfest-gdg-algiers-2k19.devpost.com/,25 days left,69,False,,"Oct 24, 2023","Oct 26, 2023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18944,OwlHacks Fall 2023,closed,https://owlhacks-fall-2023.devpost.com/,0 days left,112,False,temple university,"Sep 23, 2023","Sep 24, 2023",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16464,TechTogether Boston 2023,upcoming,https://techtogether-boston-2023.devpost.com/,29 days left,112,False,TechTogether,"Oct 28, 2023","Oct 30, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15443,Bayview Hackathon 02,closed,https://bayview-hackathon-02.devpost.com/,0 days left,112,False,Bayview Hackathon,"Jul 22, 2023","Jul 24, 2023",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14906,cmd-f 2022,closed,https://cmd-f-2022.devpost.com/,0 days left,112,False,nwPlus,"Mar 05, 2023","Mar 06, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14436,Hack@WPI 2022,closed,https://hack-wpi-2022.devpost.com/,0 days left,112,False,Worcester Polytechnic Institute,"Jan 14, 2023","Jan 16, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12979,CC-Hacks,closed,https://cc-hacks.devpost.com/,0 days left,112,False,CyroCoders,"Sep 24, 2023","Oct 01, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12904,Tech4U Hacks,closed,https://tech4u-hacks.devpost.com/,0 days left,112,False,tech4u,"Jul 30, 2023","Aug 01, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12801,AcademiesHacks 2,closed,https://academieshacks-2.devpost.com/,0 days left,112,False,School,"May 28, 2023","May 30, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17941,Hack7Days TIxGTBIT,closed,https://hack7days-tixgtbit.devpost.com/,0 days left,111,False,Tezos India,"Mar 25, 2023","Mar 28, 2023",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15225,Hero Hacks II,closed,https://herohacksii.devpost.com/,0 days left,111,False,Major League Hacking,"Apr 15, 2023","Apr 17, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13654,GreatUniHack 2021,upcoming,https://greatunihack-2021.devpost.com/,58 days left,111,False,UniCS,"Nov 27, 2023","Nov 28, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13880,Hack Around The World,upcoming,https://hackaroundtheworld.devpost.com/,23 days left,111,False,Major League Hacking,"Oct 22, 2023","Oct 24, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13705,MAIS Hacks 2021,upcoming,https://mais-hacks-2021.devpost.com/,2 days left,111,False,McGill Artificial Intelligence Society,"Oct 02, 2023","Oct 03, 2023",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11779,MasseyHacks VII,closed,https://masseyhacks7.devpost.com/,0 days left,111,False,MasseyHacks,"Jun 11, 2023","Jun 13, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12191,Hack You,closed,https://hackyou.devpost.com/,0 days left,111,False,Merge Intern,"Apr 10, 2023","Apr 11, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11952,Hack the Break 2021,closed,https://bcit-hack-the-break.devpost.com/,0 days left,111,False,CC + C4A + WIC,"Mar 13, 2023","Mar 14, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11706,Cisco - Meraki Hackathon Latin America,closed,https://hack-cisco-meraki-latinamerica.devpost.com/,0 days left,68,False,Cisco,"Feb 02, 2023","Mar 17, 2023",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980,MLH Fellowship Explorer: Sprint 5 (Social Good & Impact) - Batch 1,upcoming,https://fellowship-explorer-5-batch-1.devpost.com/,71 days left,68,False,,"Nov 30, 2023","Dec 11, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,Decentralized Application Hackathon,closed,https://deepcloudai-hackathon.devpost.com/,0 days left,68,False,,"Jan 24, 2023","Feb 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6827,TokBox Live Video and AR Online Hackathon,closed,https://tokbox.devpost.com/,0 days left,68,False,TokBox,"Aug 01, 2023","Sep 18, 2023",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17660,Hack the Future,closed,https://hack-the-future-2023.devpost.com/,0 days left,110,False,Freetail Hackers,"Mar 03, 2023","Mar 04, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16788,Hack the Holidays,closed,https://hack-the-holidays.devpost.com/,0 days left,110,False,American High School,"Jan 02, 2023","Jan 22, 2023",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17122,girlCode,closed,https://girlcode-x-aritzia.devpost.com/,0 days left,110,False,Aritzia,"Jan 13, 2023","Jan 14, 2023",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16625,HackRPI 2022,upcoming,https://hackrpi-2022.devpost.com/,36 days left,110,False,HackRPI,"Nov 05, 2023","Nov 06, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15078,Uncommon Hacks 2022,closed,https://uncommonhacks-2022.devpost.com/,0 days left,110,False,Uncommon Hacks,"Apr 02, 2023","Apr 03, 2023",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14647,Hack for Good 2022 ,closed,https://hfg2022.devpost.com/,0 days left,110,False,Google Developer Student Clubs @NUS,"Mar 06, 2023","Mar 14, 2023",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12498,HackExeter 2021,closed,https://hackexeter-2021.devpost.com/,0 days left,110,False,Exeter Computing Club,"May 15, 2023","May 16, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11712,MakeMIT 2021,closed,https://makemit2021.devpost.com/,0 days left,110,False,me,"Mar 06, 2023","Mar 21, 2023",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
